src,dst
2501,2210
7637,2439
1653,2610
8980,2669
5066,2654
7546,2249
2763,2124
9343,2014
7974,2259
9818,2530
6952,2157
7827,2183
2363,2567
4042,2281
4717,2554
6187,2061
3925,2991
3448,2178
4550,2236
4262,2008
4756,2964
3093,2733
9373,2127
2709,2291
6894,2218
5752,2899
1083,2550
1335,2078
4193,2125
6713,2767
3980,2089
4145,2685
4050,2468
4243,2882
1889,2346
6102,2821
2294,2083
4205,2529
10738,2757
1395,2664
6615,2530
6605,2831
1108,2496
3752,2720
10678,2220
9225,2932
6969,2167
10448,2528
7191,2616
4748,2875
4700,2091
8719,2689
7593,2756
1038,2354
7365,2707
1915,2631
6168,2366
8045,2227
3531,2160
7859,2785
1149,2896
8127,2619
3895,2944
3873,2898
3080,2004
4630,2266
1754,2541
10266,2535
8170,2001
2270,2060
7465,2899
7798,2269
10325,2125
3275,2722
10478,2455
4631,2744
9102,2858
10367,2883
4352,2311
2837,2864
6760,2822
8350,2965
6441,2178
3590,2143
5110,2059
7753,2685
7320,2994
8511,2700
1943,2627
4163,2705
4861,2856
9476,2456
3989,2365
8274,2675
6269,2051
8411,2312
2555,2199
5053,2574
10398,2426
2307,2377
9288,2832
5723,2154
6611,2638
5469,2651
4096,2901
10913,2543
8887,2276
4516,2169
2851,2175
4921,2251
6017,2183
9405,2921
9775,2784
8183,2100
2179,2928
10804,2194
9556,2893
8748,2899
5533,2021
8436,2165
4406,2037
7073,2660
8136,2323
8902,2795
6035,2291
5692,2371
9743,2757
2168,2322
3275,2078
7131,2627
5964,2053
1909,2503
9840,2173
2481,2918
5287,2233
7632,2512
7385,2230
4712,2514
2732,2015
10903,2642
3762,2975
6125,2866
5320,2536
10949,2111
4590,2404
1851,2266
5542,2196
9354,2182
3708,2421
8895,2896
1934,2596
1267,2433
4515,2905
10307,2409
3947,2318
9721,2172
1805,2977
1253,2514
1616,2320
6083,2578
1821,2221
1345,2096
5257,2842
9929,2765
9901,2896
7422,2287
2733,2623
1878,2540
5750,2133
5225,2993
7703,2939
6502,2977
10561,2511
4188,2142
1473,2873
7982,2157
7553,2418
6680,2728
4851,2952
1046,2512
10587,2199
6282,2934
4721,2329
9625,2841
10206,2311
7507,2094
4391,2443
1618,2767
4280,2403
7186,2973
4026,2534
10158,2232
6619,2977
10118,2927
4637,2010
2438,2523
5297,2268
8897,2722
2744,2285
5715,2912
1346,2034
4573,2269
8982,2138
5810,2689
8739,2697
7605,2404
6120,2533
7725,2187
8137,2622
1542,2832
5378,2847
5479,2119
1932,2125
6080,2197
3918,2991
8334,2870
7669,2101
4228,2243
2276,2114
7933,2496
4618,2405
3798,2730
3829,2085
9730,2301
2422,2112
9911,2597
4173,2819
9806,2957
4789,2221
8783,2344
2953,2466
3138,2767
1043,2884
4966,2166
4037,2834
5327,2224
3403,2089
6714,2192
1466,2048
6202,2882
5663,2554
5003,2532
8704,2203
5884,2757
8547,2778
3690,2966
5689,2327
4991,2928
10433,2197
9339,2982
3001,2255
2834,2074
10003,2913
9300,2908
6505,2393
10441,2008
5716,2621
7860,2607
7354,2943
1845,2379
1687,2616
4358,2407
10081,2359
4766,2612
9145,2002
9061,2483
6881,2953
8002,2939
9224,2982
7651,2411
8727,2369
2487,2519
1073,2784
8749,2897
4862,2653
9801,2580
3730,2064
3786,2167
2280,2115
1045,2651
10526,2575
5461,2911
7971,2068
6483,2656
2129,2406
10612,2061
3202,2521
8226,2864
3286,2060
1442,2322
4061,2739
8404,2636
7770,2476
8944,2757
4504,2699
8442,2444
6270,2957
4534,2822
9091,2491
1190,2381
7557,2714
10298,2294
2135,2764
6403,2554
2569,2839
7816,2178
1781,2950
3006,2253
5022,2300
5900,2696
3749,2177
5617,2246
10743,2173
5411,2797
9670,2404
3512,2167
6347,2969
6949,2330
8819,2929
10459,2866
2691,2001
3893,2408
1579,2734
1352,2072
5938,2354
8831,2910
7958,2267
9590,2762
3962,2820
2565,2636
5980,2567
3808,2557
5700,2901
2818,2960
2412,2446
7258,2906
1878,2310
6422,2654
8701,2359
8941,2454
8790,2594
9200,2624
3126,2941
2656,2258
5888,2012
6385,2723
2857,2604
5974,2396
1884,2657
4325,2680
7284,2315
8019,2253
5147,2961
7548,2174
8511,2914
3560,2529
10720,2596
2237,2741
4702,2642
1079,2348
7792,2329
6889,2945
7052,2832
1491,2289
2425,2598
5827,2401
5006,2177
6819,2541
1541,2359
3255,2074
1421,2035
3374,2416
1425,2940
8649,2116
4843,2065
10736,2748
4656,2974
4159,2612
1838,2963
8751,2514
8310,2218
1263,2001
1651,2127
3110,2566
1944,2038
2565,2256
10068,2104
8628,2082
8841,2141
6608,2476
2354,2829
10139,2024
8727,2559
1609,2039
5998,2058
6933,2648
4864,2325
1233,2529
5682,2829
4497,2691
2304,2476
5992,2165
5897,2377
3097,2016
7328,2626
1988,2789
7079,2233
2410,2906
7812,2232
8840,2687
8071,2356
4399,2683
1550,2506
5173,2117
5096,2189
10106,2467
3191,2042
9007,2236
2784,2428
2641,2334
1085,2049
6342,2950
10662,2387
2255,2476
6732,2135
3085,2121
3601,2004
6574,2243
3548,2216
3667,2139
4389,2509
4731,2724
2910,2394
8294,2583
8350,2565
5619,2523
6476,2603
7590,2659
4387,2479
4898,2499
5774,2458
6900,2209
3303,2358
7586,2441
7528,2728
3323,2698
2061,2024
5697,2564
3716,2901
9406,2047
4682,2331
8099,2778
1758,2396
2259,2146
8359,2511
6043,2078
4504,2536
8667,2418
10910,2854
4087,2510
9213,2873
5108,2680
10008,2409
5378,2278
2756,2084
7077,2395
9930,2623
2673,2924
1615,2481
8590,2478
2113,2360
1531,2521
3207,2885
9797,2149
9898,2346
2935,2750
5254,2505
3815,2977
8119,2381
7640,2161
1209,2140
2160,2975
9257,2168
3705,2929
4046,2678
5771,2119
2938,2077
4519,2780
8103,2449
5754,2714
7206,2753
8861,2108
7353,2519
7440,2710
1764,2709
1062,2770
7453,2912
7798,2647
1313,2196
1113,2006
1090,2950
8775,2300
2077,2940
10588,2238
7481,2905
6196,2311
6786,2422
7663,2372
2649,2813
9271,2068
1393,2543
2305,2826
7709,2494
5077,2113
7022,2453
1552,2649
6567,2622
8415,2405
2519,2311
4812,2261
7517,2177
3054,2197
1275,2657
8062,2857
3605,2979
1483,2737
8193,2602
3581,2873
7445,2355
9285,2907
10458,2328
5554,2376
5343,2518
8956,2568
10376,2727
3839,2553
10722,2383
5465,2861
9976,2783
3671,2226
6110,2517
10573,2425
7427,2339
6232,2019
8096,2700
6807,2779
2701,2704
3395,2924
3165,2615
1447,2280
2368,2096
3428,2470
6045,2858
2523,2255
10352,2836
2469,2999
8437,2326
6867,2207
5497,2159
2796,2595
4994,2089
5124,2977
7552,2115
8810,2939
8778,2983
3737,2093
2259,2731
10868,2562
7706,2908
8191,2973
10002,2624
7642,2554
7505,2608
8297,2155
8905,2162
7191,2805
6460,2217
3173,2874
3791,2959
4166,2729
1106,2766
3034,2502
5770,2461
1964,2334
6635,2569
9190,2226
1341,2992
9923,2598
8745,2019
9687,2573
4438,2403
1085,2305
3737,2049
1669,2653
4982,2014
3193,2286
6718,2887
9247,2300
2924,2195
10808,2711
5301,2750
3189,2489
5274,2819
9552,2092
4496,2561
5134,2816
5938,2901
6776,2746
7313,2201
10282,2355
7218,2665
4238,2490
2618,2093
8977,2960
1298,2383
8627,2230
2065,2477
7096,2184
1256,2638
8681,2434
4891,2526
8551,2145
2390,2686
2166,2614
1826,2974
6131,2341
5352,2555
3040,2633
10918,2175
9012,2654
10923,2820
4469,2125
5686,2415
7137,2506
8599,2552
1070,2404
4857,2072
10171,2362
3095,2260
8216,2049
9114,2159
7937,2286
5945,2073
2065,2939
4621,2897
6700,2865
7428,2680
6580,2669
6540,2084
7269,2732
2754,2213
7450,2680
4272,2958
6494,2748
1717,2418
3148,2398
5256,2393
3127,2384
1616,2092
6591,2174
5292,2475
9662,2365
8575,2667
4366,2866
3463,2119
1957,2022
5961,2568
1474,2479
4681,2875
10569,2800
8962,2600
10257,2587
4754,2016
7896,2606
8457,2925
8857,2637
5400,2763
9329,2253
8339,2750
6761,2173
3336,2341
9188,2375
7365,2623
5083,2599
10112,2678
7649,2653
7063,2481
8895,2399
9743,2955
8341,2490
10423,2577
4375,2472
6780,2353
4955,2129
1024,2815
7764,2752
5798,2943
5871,2014
1952,2845
4550,2397
4551,2031
6104,2560
4606,2169
3130,2750
5049,2540
8847,2037
2585,2013
6705,2910
6415,2641
4113,2621
7481,2909
10627,2223
2951,2932
10453,2531
3531,2896
8674,2168
3630,2030
4207,2056
6714,2971
9908,2405
1569,2709
3418,2938
4658,2202
3013,2559
8769,2956
8408,2589
9704,2436
10803,2264
4297,2089
5133,2516
6841,2427
1095,2206
6084,2865
8483,2955
3296,2351
1095,2199
3812,2412
9317,2521
10144,2631
5827,2382
10194,2543
6797,2004
4346,2271
5239,2870
1359,2058
5069,3000
9836,2115
9284,2436
8665,2306
9692,2942
7228,2130
2177,2860
1541,2007
4283,2584
1331,2672
4386,2369
8123,2144
5428,2685
5886,2667
4346,2148
10614,2651
3476,2103
2711,2319
1037,2903
7967,2060
3479,2291
3037,2311
6217,2482
10548,2911
2800,2344
9071,2969
2919,2204
2747,2191
3433,2629
9310,2734
1721,2372
2662,2215
8458,2232
1120,2907
10660,2044
10690,2558
1875,2836
1247,2513
3955,2955
8293,2927
2161,2203
4201,2285
10153,2863
4268,2412
8397,2981
5336,2298
7056,2137
2462,2417
4948,2974
2136,2309
1994,2757
6669,2891
7646,2332
9578,2720
6175,2381
6992,2763
7504,2842
10980,2794
1590,2033
5993,2499
7729,2089
2534,2100
4200,2958
8318,2500
1283,2315
1038,2035
4173,2454
4452,2753
2248,2254
3648,2941
9528,2915
8212,2162
4665,2942
4865,2439
2290,2653
3024,2655
7426,2461
10246,2091
10027,2394
5993,2933
7732,2027
3205,2416
5956,2716
3597,2857
10877,2540
9697,2322
3109,2139
6520,2609
3469,2214
1082,2842
2323,2962
10163,2074
3182,2355
1899,2760
6192,2010
10591,2084
4466,2908
9680,2767
8103,2800
2016,2175
4741,2441
8714,2965
2718,2034
4181,2093
2003,2283
4267,2012
4471,2327
8321,2306
4069,2332
1191,2081
4321,2351
10139,2254
7252,2714
8849,2615
6329,2329
8426,2980
10550,2360
4633,2434
6819,2794
8429,2694
7559,2617
7784,2789
4948,2934
8704,2278
10651,2682
3883,2812
5134,2812
4993,2540
9690,2384
2253,2936
2863,2270
1114,2576
7194,2337
7455,2032
6422,2031
7669,2575
7861,2675
5988,2582
2494,2017
9826,2095
7102,2663
4005,2722
5064,2917
3807,2765
5646,2972
6556,2053
2005,2394
5574,2064
5715,2068
3812,2073
1872,2371
10662,2019
5020,2457
8110,2957
10241,2183
4134,2344
4910,2906
1392,2058
1600,2136
10236,2499
7593,2494
2026,2950
3135,2495
4335,2269
8886,2381
2661,2000
7487,2685
4932,2238
4157,2807
9848,2663
6839,2083
4827,2713
4787,2200
10721,2067
8332,2541
2343,2171
3099,2653
3555,2279
3670,2919
10518,2053
7011,2994
8191,2750
3704,2676
2258,2724
3979,2177
3670,2676
8520,2441
2960,2517
3485,2964
2792,2345
3911,2525
6877,2895
2836,2144
4862,2306
4330,2516
3231,2029
1296,2277
8196,2762
5256,2982
2491,2475
3980,2297
10521,2418
7180,2009
2109,2740
1772,2514
4675,2790
9345,2945
3255,2104
6804,2600
4838,2500
7996,2493
10606,2284
4541,2535
7796,2764
2441,2317
7033,2344
1670,2168
6478,2286
10394,2187
2649,2253
3954,2907
8491,2233
3551,2633
6255,2923
1090,2639
2258,2342
2147,2281
9013,2143
1787,2674
3351,2518
2235,2869
7040,2844
10737,2712
6331,2680
9676,2799
10664,2882
8992,2507
5896,2832
6266,2222
2690,2854
9708,2680
4820,2284
1937,2841
9420,2073
4349,2388
5369,2968
7186,2851
1790,2037
7499,2926
2274,2598
6464,2231
1670,2479
1737,2013
5098,2701
2755,2122
2076,2436
3163,2910
3545,2872
3710,2740
7616,2591
3235,2710
1618,2943
1493,2829
5623,2722
6583,2843
9837,2793
5647,2955
8138,2758
7693,2597
3986,2259
10929,2675
9263,2548
2851,2418
10507,2149
2933,2890
10958,2894
5276,2820
7308,2654
9866,2498
9310,2745
10428,2244
10723,2715
8483,2598
2836,2823
5114,2350
4097,2964
4944,2792
2497,2166
6671,2337
2254,2389
5515,2956
10651,2672
5523,2247
10890,2107
2524,2212
8425,2387
4337,2660
2848,2843
4457,2735
10696,2657
6294,2822
5216,2970
3263,2570
1123,2720
10270,2235
1750,2235
7692,2738
5549,2860
6098,2936
1827,2518
2582,2441
4595,2320
5362,2056
6770,2627
5288,2009
8855,2621
8675,2075
7077,2257
5781,2792
6914,2197
9441,2480
5449,2062
3890,2940
10819,2625
10997,2198
4967,2295
6720,2112
4448,2025
9310,2528
5225,2549
3690,2366
2579,2548
6430,2949
1465,2506
7586,2036
3518,2691
6324,2666
7350,2278
4050,2048
7844,2302
5728,2584
10533,2735
9674,2066
8774,2188
3300,2159
6913,2516
5049,2442
9912,2181
5097,2277
4668,2891
7982,2129
8515,2193
6926,2940
6776,2889
5228,2985
10837,2584
2215,2121
1777,2744
4024,2275
7476,2278
10785,2573
3868,2371
2969,2381
2953,2234
3661,2130
4196,2342
10623,2421
10099,2845
3922,2110
10964,2697
9549,2154
2128,2847
5068,2126
5560,2698
3890,2184
5688,2763
7026,2207
4987,2891
2271,2583
4603,2848
9655,2699
9973,2831
9903,2031
7145,2298
2949,2407
5626,2264
6960,2367
7868,2236
7804,2391
6706,2520
7552,2353
5595,2791
6549,2896
10690,2760
2972,2317
6180,2780
6627,2272
10696,2283
9715,2786
9725,2534
7631,2825
1735,2089
2475,2569
6841,2215
10253,2809
6752,2963
1177,2243
4177,2838
1254,2036
6848,2335
1234,2903
4513,2756
4018,2896
5850,2675
3022,2757
6636,2767
2046,2374
3499,2796
8892,2124
2982,2658
8247,2484
3821,2970
10296,2934
10079,2708
6961,2081
5902,2318
4940,2591
8932,2078
2621,2736
8081,2676
4237,2925
6853,2549
10433,2676
5529,2808
4462,2876
2681,2501
2653,2368
5219,2404
6530,2663
1088,2925
2039,2687
7660,2327
1060,2028
9027,2960
10497,2312
2973,2660
3340,2939
2665,2753
10791,2649
3091,2615
7851,2706
3651,2100
5574,2875
3036,2594
4495,2755
5718,2824
1262,2798
5433,2212
2789,2041
3510,2934
7740,2509
6576,2121
4010,2535
1909,2367
3371,2917
9254,2494
5453,2458
5754,2695
9253,2129
10222,2478
8522,2185
7507,2502
10330,2343
3921,2702
5074,2408
8759,2226
6844,2197
7648,2635
2394,2628
5728,2204
1048,2851
3253,2290
2875,2191
6850,2593
9251,2054
5956,2973
2283,2122
8757,2480
5152,2410
3322,2725
8278,2442
4340,2055
1914,2978
5920,2209
5827,2365
9908,2714
9087,2714
7770,2942
3462,2393
6998,2865
10469,2423
6569,2305
10633,2426
2854,2365
3460,2173
3094,2697
9385,2565
1605,2077
4598,2382
5478,2098
5602,2181
3272,2058
7662,2412
10887,2116
1014,2614
3076,2371
3345,2192
8184,2896
6410,2209
6637,2753
1361,2292
1948,2547
6576,2740
10107,2730
4679,2669
8410,2280
1060,2269
2968,2941
3497,2158
6827,2219
6993,2890
9119,2939
6507,2510
9965,2369
4026,2205
3602,2705
2021,2965
7459,2960
5511,2072
1575,2110
8082,2101
8661,2700
4480,2852
1355,2346
9629,2970
9987,2220
1406,2801
2195,2081
8836,2047
8547,2626
8105,2613
3047,2426
5884,2839
7627,2700
2441,2229
1099,2711
4716,2082
8041,2699
4696,2930
2634,2853
10229,2712
9556,2083
7049,2409
5851,2553
1963,2145
6306,2592
7422,2092
4308,2107
10015,2572
1953,2911
2525,2906
1626,2071
4682,2130
6277,2128
3694,2243
5434,2852
1663,2815
5179,2637
1326,2279
7529,2456
5995,2418
10174,2371
5086,2713
2628,2856
10240,2192
6411,2880
6252,2121
3947,2749
10535,2974
4359,2973
6755,2530
2013,2910
10589,2114
6367,2294
4803,2009
7767,2300
8105,2172
10416,2061
6222,2663
7922,2138
7214,2595
7485,2267
5631,2398
6240,2477
2257,2335
3085,2436
3650,2332
6398,2478
2643,2839
9664,2023
3193,2737
3393,2223
6982,2571
4405,2652
4999,2644
3090,2537
6815,2385
9288,2459
10721,2049
2045,2978
10631,2091
10757,2740
8235,2322
8100,2443
10083,2005
7801,2941
10581,2652
6670,2642
10569,2632
5013,2236
10867,2881
6469,2674
2647,2982
3090,2705
8689,2568
2546,2023
4127,2112
3519,2470
7484,2921
6800,2871
1286,2348
9176,2257
10295,2093
4094,2539
3562,2534
5088,2272
3268,2993
3356,2482
9340,2517
1292,2919
2831,2876
5627,2511
10320,2136
9905,2709
10374,2307
5255,2273
7975,2821
3760,2691
6642,2258
7142,2077
4558,2200
10189,2877
9494,2387
4048,2222
6485,2033
2150,2732
1821,2023
7067,2588
1148,2735
10776,2948
3042,2302
8096,2888
8801,2710
2653,2390
6671,2810
3236,2778
6536,2210
9107,2500
7888,2196
1369,2533
7160,2020
8257,2555
1871,2288
9532,2015
8716,2093
8366,2541
9478,2268
2045,2735
1468,2635
6009,2770
10076,2432
9657,2705
1711,2794
8917,2822
2714,2224
5851,2968
5249,2313
4591,2302
4833,2151
1355,2458
5576,2169
3456,2676
8136,2020
3053,2221
2965,2724
2010,2199
5444,2834
1950,2170
9971,2263
1204,2627
6030,2502
10401,2300
8582,2196
4612,2819
2494,2405
2376,2125
9308,2859
7092,2811
5857,2321
3202,2188
5630,2618
9765,2537
1827,2544
5091,2598
6245,2023
1791,2453
2087,2486
4939,2822
10803,2339
10816,2663
10382,2084
8303,2246
5638,2183
10684,2998
4954,2038
10188,2489
8890,2490
8877,2720
9283,2951
7327,2946
5654,2830
9945,2777
5809,2415
6723,2896
3541,2544
2253,2110
1994,2448
5662,2574
4064,2170
9146,2506
10382,2696
2722,2039
5450,2791
5529,2818
6250,2015
4221,2959
9617,2181
6866,2072
1910,2004
5187,2752
2661,2795
2957,2719
6802,2718
4986,2818
9248,2501
6952,2271
7588,2599
4359,2810
7360,2740
5163,2175
4385,2458
9500,2499
4213,2103
7880,2022
2926,2806
10811,2718
1925,2779
1054,2002
5766,2349
7316,2046
4967,2025
6463,2110
9559,2638
10862,2080
3377,2534
10002,2502
9033,2305
2388,2175
7197,2299
2836,2928
2712,2838
5039,2116
2297,2638
8291,2313
10666,2346
10886,2473
9184,2210
8488,2752
6199,2195
9768,2334
3111,2072
1418,2344
8177,2381
2352,2043
3762,2312
6887,2426
3487,2332
5593,2856
2224,2272
6627,2482
8759,2742
8142,2278
10276,2166
3598,2032
6831,2628
9843,2276
2237,2738
6084,2378
10473,2385
6326,2207
5177,2384
2998,2234
8272,2474
1089,2754
10485,2176
10381,2950
9424,2716
5630,2210
9918,2315
2476,2194
9997,2132
8714,2796
9069,2899
2907,2594
5724,2636
7261,2129
8190,2014
5928,2736
5995,2572
2251,2682
10356,2404
3565,2462
8492,2183
1558,2117
10375,2622
10376,2564
4151,2906
4725,2659
10111,2966
4941,2553
5575,2370
10064,2618
4308,2422
1027,2999
4517,2933
6269,2698
4964,2500
3899,2362
7090,2581
3500,2034
7858,2554
1246,2508
3664,2810
1692,2351
5454,2960
4884,2745
7012,2514
10315,2150
9174,2702
1941,2191
6198,2565
10006,2718
9364,2002
2333,2860
8150,2867
10154,2067
7694,2320
6993,2819
9476,2692
4066,2906
4411,2529
5393,2343
8704,2607
6527,2982
1694,2638
2045,2050
8721,2788
9050,2676
2956,2296
2608,2056
6506,2084
1020,2814
5129,2550
2136,2800
3151,2470
9187,2990
2500,2550
9331,2461
6703,2910
10386,2063
6258,2288
4215,2462
3139,2486
10880,2033
10022,2074
5733,2953
6145,2455
8540,2075
3408,2061
8239,2244
2500,2472
9686,2955
2412,2648
5497,2342
6115,2227
5800,2639
9385,2111
10797,2785
5453,2749
6128,2040
4184,2691
8166,2505
4702,2060
9418,2748
8163,2745
2384,2266
9869,2292
6226,2004
1628,2621
1969,2879
8018,2007
8429,2199
4736,2013
3385,2787
5855,2076
2314,2122
10133,2700
5246,2003
5908,2303
4502,2103
8540,2210
10801,2656
8914,2085
10023,2622
2327,3000
6240,2809
10581,2970
10328,2263
4720,2647
6133,2047
6521,2181
5134,2406
1454,2237
9313,2597
2982,2293
3445,2612
5811,2681
9074,2790
4527,2263
3537,2536
4594,2157
4974,2743
4155,2185
2274,2620
1995,2646
3429,2162
3526,2590
10635,2023
4022,2665
10921,2047
10826,2098
6771,2473
10225,2582
5242,2266
9304,2358
10180,2057
3139,2832
10698,2536
2755,2992
